"category","Product Link"
"datenbank_software programmiersoftware_&_entwicklertools","https://www.capterra.ch/reviews/159738/dadabik"
"datenbank_software","https://www.capterra.ch/reviews/161197/memento-database"
"datenbank_software datenerfassungssoftware","https://www.capterra.ch/reviews/164160/uproc"
"datenbank_software","https://www.capterra.ch/software/175802/quasardb#reviews"
"datenbank_software devops_tools","https://www.capterra.ch/software/1023456/dbforge-sql-tools#reviews"
"datenbank_software","https://www.capterra.ch/software/1030729/dotconnect-for-mysql#reviews"
"datenbank_software","https://www.capterra.ch/software/129019/valentina-studio#reviews"
"datenbank_software","https://www.capterra.ch/software/167739/qbase#reviews"
"datenbank_software","https://www.capterra.ch/software/1030727/dotconnect-for-postgresql#reviews"
"datenbank_software nosql-databases-software","https://www.capterra.ch/software/128389/aerospike#reviews"
"datenbank_software","https://www.capterra.ch/software/130390/database-master#reviews"
"datenbank_software","https://www.capterra.ch/software/148407/adminer#reviews"
"datenbank_software programmiersoftware_&_entwicklertools iot_plattformen","https://www.capterra.ch/software/206908/objectbox#reviews"
"datenbank_software","https://www.capterra.ch/software/119109/handbase#reviews"
"datenbank_software datenbank-monitoring-software dcim_software rdbms_software_(relational_database_management_system) nosql-databases-software","https://www.capterra.ch/software/203685/elasticache#reviews"
"datenbank_software","https://www.capterra.ch/software/797/adabas#reviews"
"datenbank_software rdbms_software_(relational_database_management_system)","https://www.capterra.ch/software/6046/raima-database-manager#reviews"
"datenbank_software","https://www.capterra.ch/software/15300/kdb#reviews"
"datenbank_software","https://www.capterra.ch/software/157646/mysql-migration-toolkit#reviews"
"datenbank_software nosql-databases-software","https://www.capterra.ch/software/179180/arangodb#reviews"
"datenbank_software","https://www.capterra.ch/software/203811/dbschema#reviews"
"datenbank_software","https://www.capterra.ch/software/1030731/dotconnect-for-oracle#reviews"
"datenbank-monitoring-software fernüberwachungs-_und_verwaltungssoftware website-monitoring_tools server_management_software netzwerksicherheit_software netzwerk_monitoring_tools log_management_software it-management-software","https://www.capterra.ch/reviews/204338/corner-bowl-server-manager"
"datenbank-monitoring-software devops_tools fernüberwachungs-_und_verwaltungssoftware website-monitoring_tools server_management_software netzwerk_monitoring_tools managed_services_provider_software_(msp) incident-management-tools","https://www.capterra.ch/reviews/89991/dotcom-monitor"
"datenbank-monitoring-software server_management_software netzwerk_monitoring_tools it-management-software it_ticketsysteme","https://www.capterra.ch/reviews/152793/nagios-xi"
"datenbank-monitoring-software it-management-software","https://www.capterra.ch/reviews/212673/aimbetter"
"datenbank-monitoring-software server_management_software netzwerkanalyse_tool netzwerk_monitoring_tools network_mapping_tools it-management-software","https://www.capterra.ch/reviews/180374/ipmonitor"
"datenbank-monitoring-software server_management_software","https://www.capterra.ch/reviews/141452/sql-monitor"
"datenbank-monitoring-software","https://www.capterra.ch/reviews/1017814/prometheus"
"datenbank-monitoring-software datenvisualisierung_software dcim_software rdbms_software_(relational_database_management_system) nosql-databases-software netzwerkanalyse_tool","https://www.capterra.ch/software/210315/solarwinds-database-performance-monitor#reviews"
"datenbank-monitoring-software kommunikationsplattformen iot_plattformen","https://www.capterra.ch/software/219604/hivemq#reviews"
"datenbank-monitoring-software","https://www.capterra.ch/software/209369/dbtimer#reviews"
"datenerfassungssoftware elektronische_patientenakte_software_(epa) medical_transcription_software","https://www.capterra.ch/reviews/157546/phraseexpander"
"datenerfassungssoftware sales_force_automation_software predictive_lead_scoring_software lead_management_software kontaktmanagement_software","https://www.capterra.ch/reviews/131196/evercontact"
"datenerfassungssoftware mitgliederverwaltung_software martial_arts_software kontaktmanagement_software","https://www.capterra.ch/reviews/130861/rainmaker"
"datenerfassungssoftware dokumentenautomatisierung_software dokumenten-management-systeme edc_software_(elektronische_datenerfassung_software) workflow_management_systeme signatur_software risikomanagement_software mobile_apps_für_den_außendienst luftfahrt_software logbuch_software instandhaltungssoftware inspektionssoftware","https://www.capterra.ch/reviews/141488/document-workflow-software"
"datenerfassungssoftware dokumentenautomatisierung_software edc_software_(elektronische_datenerfassung_software) field_service_management_software formular-generator zugangssoftware umfragetools sicherheitsmanagement_software inspektionssoftware","https://www.capterra.ch/reviews/150533/device-magic"
"datenerfassungssoftware dokumentenautomatisierung_software edc_software_(elektronische_datenerfassung_software) umfragetools","https://www.capterra.ch/reviews/183252/papersurvey"
"datenerfassungssoftware datenmanagement_software finanzverwaltungssoftware scm_software_(supply_chain_management) robotic_process_automation_software","https://www.capterra.ch/reviews/157391/process-runner"
"datenerfassungssoftware umfragetools marktforschung_software","https://www.capterra.ch/reviews/146360/rotator-survey"
"datenerfassungssoftware dokumentenautomatisierung_software field_service_management_software formular-generator low_code_plattformen inspektionssoftware","https://www.capterra.ch/reviews/157343/launchcloud"
"datenerfassungssoftware dokumentenautomatisierung_software luftfahrt_software","https://www.capterra.ch/reviews/141864/moreapp-forms"
"datenerfassungssoftware dokumentenautomatisierung_software gastronomie_software unternehmensführung_software umfragetools software_für_einzelhandel inspektionssoftware","https://www.capterra.ch/reviews/140675/action-card"
"datenerfassungssoftware","https://www.capterra.ch/reviews/107006/epidata-entry"
"datenerfassungssoftware","https://www.capterra.ch/software/214587/golem#reviews"
"datenerfassungssoftware edc_software_(elektronische_datenerfassung_software) umfragetools review_management_software","https://www.capterra.ch/software/69534/ngsurvey#reviews"
"datenerfassungssoftware edc_software_(elektronische_datenerfassung_software)","https://www.capterra.ch/software/92324/data-scan#reviews"
"datenmanagement_software","https://www.capterra.ch/software/136472/eadjudication#reviews"
"datenmanagement_software eln-software_(elektronische_laborbücher) warenwirtschaftssysteme lims_systeme laborsoftware_für_medizin","https://www.capterra.ch/reviews/180309/elabjournal"
"datenmanagement_software dokumenten-management-systeme it-management-software","https://www.capterra.ch/software/1029449/sharegate#reviews"
"datenmanagement_software","https://www.capterra.ch/reviews/1021566/cart2cart"
"datenmanagement_software nosql-databases-software","https://www.capterra.ch/reviews/196229/studio-3t"
"datenmanagement_software","https://www.capterra.ch/reviews/173726/infosistema-dmm"
"datenmanagement_software enterprise_search_lösungen personalisierungssoftware onlineshop_software multi-channel_ecommerce_software marktplatz_software","https://www.capterra.ch/reviews/172500/addsearch"
"datenmanagement_software","https://www.capterra.ch/reviews/184506/asprunner-net"
"datenmanagement_software financial_reporting_software finanzdienstleister_software zahlungsabwicklung_software","https://www.capterra.ch/reviews/206034/kani"
"datenmanagement_software","https://www.capterra.ch/reviews/206129/data-preparer"
"datenmanagement_software","https://www.capterra.ch/reviews/172247/gridoc"
"datenmanagement_software spc_software_(statistische_prozesslenkung) pps_systeme oee_software_(overall_equipment_effectiveness)","https://www.capterra.ch/reviews/176972/skywats-com"
"datenmanagement_software lernplattformen","https://www.capterra.ch/reviews/197797/learning-locker"
"datenmanagement_software datenvisualisierung_software dokumentenerstellung_software dokumentenlenkung_software dokumenten-management-systeme edc_software_(elektronische_datenerfassung_software) etl_tools signatur_software kassensysteme_für_bars","https://www.capterra.ch/reviews/148792/pdf-suite"
"datenmanagement_software push_notification_software programmiersoftware_&_entwicklertools live-chat_software iot_plattformen","https://www.capterra.ch/reviews/169852/chatengine"
"datenmanagement_software reporting-tools integrierte_analysesoftware integrationssoftware","https://www.capterra.ch/software/186464/data-gateway-api#reviews"
"datenmanagement_software","https://www.capterra.ch/software/170110/iris#reviews"
"datenmanagement_software risikomanagement_software machine_learning_software ki_tools","https://www.capterra.ch/software/191779/data-science-platform#reviews"
"datenmanagement_software oee_software_(overall_equipment_effectiveness)","https://www.capterra.ch/software/206335/datanow#reviews"
"datenmanagement_software virtualisierungssoftware","https://www.capterra.ch/software/154196/actifio#reviews"
"datenmanagement_software iot_plattformen","https://www.capterra.ch/software/168747/pentaho-internet-of-things-analytics#reviews"
"datenmanagement_software","https://www.capterra.ch/software/211653/spdockit#reviews"
"datenmanagement_software deep_learning_software machine_learning_software ki_tools","https://www.capterra.ch/software/211706/dataloop#reviews"
"datenmanagement_software","https://www.capterra.ch/software/219646/snapshot#reviews"
"datenmanagement_software lims_systeme","https://www.capterra.ch/software/1010553/pristima#reviews"
"datenvisualisierung_software filialen_finder_software gis-software","https://www.capterra.ch/reviews/218580/jawg-maps"
"datenvisualisierung_software","https://www.capterra.ch/reviews/176573/google-charts"
"datenvisualisierung_software präsentationssoftware","https://www.capterra.ch/reviews/142280/xtensio"
"datenvisualisierung_software grafiksoftware_&_bildbearbeitungsprogramme videoschnittsoftware_&_videoproduktion videomarketing-software videobearbeitungsprogramme präsentationssoftware","https://www.capterra.ch/reviews/174022/piktochart"
"datenvisualisierung_software","https://www.capterra.ch/reviews/139635/screenful-for-agile"
"datenvisualisierung_software","https://www.capterra.ch/reviews/172738/canvasjs-charts"
"datenvisualisierung_software","https://www.capterra.ch/reviews/150756/infogram"
"datenvisualisierung_software tourenplaner_software software_für_außenvertrieb sales_tracking_software kontaktmanagement_software","https://www.capterra.ch/reviews/145636/map-my-customers"
"datenvisualisierung_software grafiksoftware_&_bildbearbeitungsprogramme präsentationssoftware","https://www.capterra.ch/reviews/188025/easelly"
"datenvisualisierung_software reporting-tools integrierte_analysesoftware","https://www.capterra.ch/reviews/151088/list-label"
"datenvisualisierung_software hochschulsoftware immatrikulationssoftware wissensdatenbank_software sales_tracking_software it_ticketsysteme","https://www.capterra.ch/reviews/170934/recruitment-crm"
"datenvisualisierung_software tabellenprogramme","https://www.capterra.ch/reviews/1069980/Jspreadsheet"
"datenvisualisierung_software","https://www.capterra.ch/reviews/164213/charted"
"datenvisualisierung_software statistik-programme stammdatenmanagement_tools_(master_data_management)","https://www.capterra.ch/reviews/174027/keen-io"
"datenvisualisierung_software","https://www.capterra.ch/reviews/155764/erwin-data-modeler"
"datenvisualisierung_software","https://www.capterra.ch/reviews/176611/d3-js"
"datenvisualisierung_software digital_experience_platforms_(dxp) digital_workplace_software_(digitaler_arbeitsplatz) emergency_notification_software_(notfallbenachrichtigung) whiteboard-software team-kommunikation_software team_management_software produktivitätssoftware pps_systeme oee_software_(overall_equipment_effectiveness) mitarbeiter_engagement_software mes_systeme issue_tracking_software","https://www.capterra.ch/reviews/1013663/squeaks"
"datenvisualisierung_software financial_reporting_software reporting-tools","https://www.capterra.ch/software/159559/cxo-cockpit#reviews"
"datenvisualisierung_software generative_ki-tools visual_search_software machine_learning_software ki_tools","https://www.capterra.ch/software/166972/clarifai#reviews"
"datenvisualisierung_software","https://www.capterra.ch/software/164214/datawrapper#reviews"
"datenvisualisierung_software","https://www.capterra.ch/software/166107/autovue#reviews"
"datenvisualisierung_software filialen_finder_software gis-software heatmap_tools tourenplaner_software location_intelligence_software","https://www.capterra.ch/software/1037804/smartmaps#reviews"
"datenvisualisierung_software","https://www.capterra.ch/software/1048919/old-street-solutions#reviews"
"datenvisualisierung_software edc_software_(elektronische_datenerfassung_software)","https://www.capterra.ch/software/123829/symmetricds#reviews"
"datenvisualisierung_software","https://www.capterra.ch/software/1184/netcracker-10#reviews"
"datenvisualisierung_software ediscovery-software machine_learning_software","https://www.capterra.ch/software/151121/brainspace-discovery-5#reviews"
"datenvisualisierung_software","https://www.capterra.ch/software/164238/raw-graphs#reviews"
"datenvisualisierung_software","https://www.capterra.ch/software/184298/instaclustr-elasticsearch#reviews"
"datenvisualisierung_software qualitative_datenanalyse_software","https://www.capterra.ch/software/196287/affect-tag-rx#reviews"
"datenvisualisierung_software","https://www.capterra.ch/software/140959/zingchart#reviews"
"datenvisualisierung_software","https://www.capterra.ch/software/185853/idl#reviews"
"datenvisualisierung_software gamification_apps kundenengagement_software","https://www.capterra.ch/software/198251/life-io-engage#reviews"
"datenvisualisierung_software integrierte_analysesoftware","https://www.capterra.ch/software/212420/panopticon#reviews"
"datenvisualisierung_software","https://www.capterra.ch/software/218337/dave#reviews"
"dcim_software fernüberwachungs-_und_verwaltungssoftware fernwartungssoftware website-monitoring_tools uem_software_(unified_endpoint_management) server_management_software remote_desktop_software patch-management-software netzwerkmanagement-software netzwerkanalyse_tool netzwerk_monitoring_tools network_mapping_tools nac_software_(netzwerkzugriffskontrolle) managed_services_provider_software_(msp) itsm_tools it-service-software it-management-software it_ticketsysteme it_asset_management_software","https://www.capterra.ch/reviews/141792/pulseway"
"dcim_software edr_software_(endpoint_detection_and_response) fernüberwachungs-_und_verwaltungssoftware server_management_software netzwerk_monitoring_tools it-management-software iot-analytics-software iot_plattformen","https://www.capterra.ch/reviews/21581/prtg-network-monitor"
"dcim_software fernüberwachungs-_und_verwaltungssoftware fernwartungssoftware home_office_software website-monitoring_tools server_management_software remote_desktop_software patch-management-software netzwerk_monitoring_tools managed_services_provider_software_(msp) itsm_tools it-management-software it_ticketsysteme it_asset_management_software","https://www.capterra.ch/reviews/100303/kaseya-vsa"
"dcim_software network_mapping_tools it-management-software it_asset_management_software","https://www.capterra.ch/reviews/106991/sunbird-dcim"
"dcim_software netzwerk_monitoring_tools it-management-software","https://www.capterra.ch/reviews/70929/system-center"
"dcim_software fernüberwachungs-_und_verwaltungssoftware netzwerk_monitoring_tools managed_services_provider_software_(msp) it-management-software","https://www.capterra.ch/reviews/1024030/prtg-enterprise-monitor"
"dcim_software website-monitoring_tools server_management_software netzwerk_monitoring_tools","https://www.capterra.ch/reviews/149314/uptime"
"dcim_software website-monitoring_tools server_management_software incident-management-tools","https://www.capterra.ch/reviews/139957/victorops"
"dcim_software server_management_software","https://www.capterra.ch/reviews/149668/bladelogic-server-automation"
"dcim_software","https://www.capterra.ch/reviews/150131/cisco-data-center"
"dcim_software virtualisierungssoftware server_management_software netzwerk_monitoring_tools it-management-software","https://www.capterra.ch/reviews/172473/uila"
"dcim_software","https://www.capterra.ch/reviews/148356/aos"
"dcim_software it-management-software","https://www.capterra.ch/reviews/109213/netterrain"
"dcim_software fernüberwachungs-_und_verwaltungssoftware firewall-software website-monitoring_tools vpn_software netzwerksicherheit_software netzwerkanalyse_tool netzwerk_monitoring_tools managed_services_provider_software_(msp) it-management-software it_asset_management_software","https://www.capterra.ch/reviews/1066080/quantum-force"
"dcim_software devops_tools website-monitoring_tools server_management_software netzwerk_monitoring_tools it-management-software","https://www.capterra.ch/reviews/142479/pa-server-monitor"
"dcim_software","https://www.capterra.ch/software/158531/solidfire#reviews"
"ddos_protection_software threat-intelligence-platform pc_sicherheitsprogramme netzwerksicherheit_software","https://www.capterra.ch/reviews/166743/nordvpn"
"ddos_protection_software threat-intelligence-platform netzwerksicherheit_software","https://www.capterra.ch/reviews/143127/secureanywhere-web-security"
"ddos_protection_software firewall-software sicherheitssoftware netzwerksicherheit_software","https://www.capterra.ch/reviews/153957/cloudbric"
"ddos_protection_software endpoint_protection_software firewall-software threat-intelligence-platform siem_tools_(security_information_&_event_management) sicherheitssoftware risikomanagement_software protokollanalysesoftware pci_compliance_tools netzwerksicherheit_software log_management_software","https://www.capterra.ch/reviews/182242/log-event-manager"
"ddos_protection_software netzwerksicherheit_software","https://www.capterra.ch/reviews/1031900/defensepro"
"debitorenbuchhaltung_software zahlungsabwicklung_software inkasso-software","https://www.capterra.ch/reviews/144403/my-dso-manager"
"debitorenbuchhaltung_software zahlungsabwicklung_software inkasso-software","https://www.capterra.ch/reviews/193097/upflow"
"debitorenbuchhaltung_software zahlungsabwicklung_software wiederkehrende_rechnungen_software warenkorb_software rechnungsprogramme_und_faktura-software onlineshop_software kassensysteme","https://www.capterra.ch/reviews/146664/paysimple"
"debitorenbuchhaltung_software zahlungsabwicklung_software wiederkehrende_rechnungen_software rechnungsprogramme_und_faktura-software","https://www.capterra.ch/reviews/129680/invoicely"
"debitorenbuchhaltung_software wiederkehrende_rechnungen_software rechnungsprogramme_und_faktura-software","https://www.capterra.ch/reviews/145215/invoice-ninja"
"debitorenbuchhaltung_software inkasso-software","https://www.capterra.ch/reviews/89548/simplicitycollect"
"debitorenbuchhaltung_software rechnungsprogramme_und_faktura-software","https://www.capterra.ch/reviews/157650/link4"
"debitorenbuchhaltung_software zahlungsabwicklung_software rechnungsprogramme_und_faktura-software","https://www.capterra.ch/reviews/131733/paystand"
"debitorenbuchhaltung_software edc_software_(elektronische_datenerfassung_software) kreditorenbuchhaltungssoftware","https://www.capterra.ch/reviews/140740/centreviews-business-intelligence-suite"
"debitorenbuchhaltung_software zahlungsabwicklung_software kassensysteme","https://www.capterra.ch/reviews/144105/paidyet"
"debitorenbuchhaltung_software inkasso-software","https://www.capterra.ch/reviews/157101/chaser"
"debitorenbuchhaltung_software financial_reporting_software zahlungsabwicklung_software kreditorenbuchhaltungssoftware kanzleisoftware inkasso-software","https://www.capterra.ch/reviews/127129/casetrackerlaw"
"debitorenbuchhaltung_software zahlungsabwicklung_software inkasso-software","https://www.capterra.ch/reviews/75703/beyond-arm"
"debitorenbuchhaltung_software rechnungsprogramme_und_faktura-software","https://www.capterra.ch/reviews/139184/billtrust-invoice-management"
"debitorenbuchhaltung_software wiederkehrende_rechnungen_software rechnungsprogramme_und_faktura-software","https://www.capterra.ch/reviews/143595/lockstep-collect"
"debitorenbuchhaltung_software wiederkehrende_rechnungen_software rechnungsprogramme_und_faktura-software","https://www.capterra.ch/reviews/142068/reliabills"
"debitorenbuchhaltung_software","https://www.capterra.ch/reviews/141101/workflowar"
"debitorenbuchhaltung_software zahlungsabwicklung_software software_für_pferdebetriebe﻿ rechnungsprogramme_und_faktura-software","https://www.capterra.ch/reviews/145296/horsebills"
"debitorenbuchhaltung_software e-mail-tracking-software inkasso-software","https://www.capterra.ch/reviews/143972/lexop"
"debitorenbuchhaltung_software inkasso-software","https://www.capterra.ch/reviews/1049285/ikaros"
"debitorenbuchhaltung_software zahlungsabwicklung_software inkasso-software","https://www.capterra.ch/reviews/135729/ezycollect"
"debitorenbuchhaltung_software treasury-software rechnungsprogramme_und_faktura-software inkasso-software","https://www.capterra.ch/reviews/143036/collections-management"
"debitorenbuchhaltung_software finanzrisikomanagement_software finanzverwaltungssoftware zahlungsabwicklung_software treasury-software inkasso-software","https://www.capterra.ch/reviews/211337/leanpay"
"debitorenbuchhaltung_software inkasso-software","https://www.capterra.ch/reviews/148055/kuhlekt"
"debitorenbuchhaltung_software rechnungsprogramme_und_faktura-software inkasso-software","https://www.capterra.ch/software/145197/satago#reviews"
"debitorenbuchhaltung_software inkasso-software","https://www.capterra.ch/software/178291/qualco-collections-recoveries#reviews"
"debitorenbuchhaltung_software zahlungsabwicklung_software inkasso-software","https://www.capterra.ch/software/65133/artiva-agency#reviews"
"debitorenbuchhaltung_software inkasso-software","https://www.capterra.ch/software/79449/creditpoint-software#reviews"
"debitorenbuchhaltung_software inkasso-software","https://www.capterra.ch/software/165985/numberz#reviews"
"debitorenbuchhaltung_software kreditorenbuchhaltungssoftware","https://www.capterra.ch/software/196845/hylo#reviews"
"debitorenbuchhaltung_software finanzrisikomanagement_software treasury-software rechnungsprogramme_und_faktura-software inkasso-software","https://www.capterra.ch/software/1029213/creditmanager#reviews"
"debitorenbuchhaltung_software financial_reporting_software finanzverwaltungssoftware treasury-software","https://www.capterra.ch/software/1056420/panax#reviews"
"deep_learning_software","https://www.capterra.ch/reviews/171047/keras"
"deep_learning_software schulungsplattformen lernplattformen_für_gesundheitswesen lernplattformen","https://www.capterra.ch/reviews/172059/amplifire"
"deep_learning_software machine_learning_software ki_tools","https://www.capterra.ch/reviews/1029200/comet"
"deep_learning_software machine_learning_software","https://www.capterra.ch/reviews/158760/h2o"
"deep_learning_software machine_learning_software","https://www.capterra.ch/reviews/179657/valohai"
"deep_learning_software machine_learning_software ki_tools","https://www.capterra.ch/software/179303/datarobot#reviews"
"deep_learning_software","https://www.capterra.ch/software/171053/caffe#reviews"
"deep_learning_software machine_learning_software ki_tools","https://www.capterra.ch/software/196670/peltarion#reviews"
"deep_learning_software pam_software_(privileged_access_management) machine_learning_software","https://www.capterra.ch/software/93328/ibm-powerai#reviews"
"deep_learning_software","https://www.capterra.ch/software/171046/paddlepaddle#reviews"
"deep_learning_software natural_language_processing_(nlp)_tools machine_learning_software","https://www.capterra.ch/software/200636/cnvrg-io#reviews"
"demand_side_platform_(dsp) display_advertising_tools werbeagentur_software social_media_tools retargeting_tools predictive_analytics_tools personalisierungssoftware kampagnenmanagement_tools","https://www.capterra.ch/reviews/162594/criteo"
"demand_side_platform_(dsp) display_advertising_tools kampagnenmanagement_tools","https://www.capterra.ch/reviews/160228/smartyads"
"demo-software event_marketing_software planungssoftware marketing_planungstool kalender_software","https://www.capterra.ch/reviews/192744/demo-wizard"
